State,longitude,latitude,sunshine_category
WA,124.375,-24.875,9
WA,124.625,-24.875,9
WA,124.875,-24.875,9
WA,125.125,-24.875,9
WA,125.375,-24.875,9
WA,125.625,-24.875,9
WA,125.875,-24.875,9
WA,126.125,-24.875,9
WA,126.375,-24.875,9
WA,126.625,-24.875,9
WA,126.875,-24.875,9
WA,127.125,-24.875,9
WA,127.375,-24.875,9
WA,127.625,-24.875,9
WA,127.875,-24.875,9
WA,128.125,-24.875,9
WA,128.375,-24.875,9
WA,128.625,-24.875,9
WA,128.875,-24.875,9
WA,113.125,-25.125,9
WA,113.375,-25.125,9
WA,113.625,-25.125,9
WA,113.875,-25.125,9
WA,114.125,-25.125,9
WA,114.375,-25.125,9
WA,114.625,-25.125,9
WA,114.875,-25.125,9
WA,115.125,-25.125,9
WA,115.375,-25.125,9
WA,115.625,-25.125,9
WA,115.875,-25.125,9
WA,116.125,-25.125,9
WA,116.375,-25.125,9
WA,116.625,-25.125,9
WA,116.875,-25.125,9
WA,117.125,-25.125,9
WA,117.375,-25.125,9
WA,117.625,-25.125,9
WA,117.875,-25.125,9
WA,118.125,-25.125,9
WA,118.375,-25.125,9
WA,118.625,-25.125,9
WA,118.875,-25.125,9
WA,119.125,-25.125,9
WA,119.375,-25.125,9
WA,119.625,-25.125,9
WA,119.875,-25.125,9
WA,120.125,-25.125,9
WA,120.375,-25.125,9
WA,120.625,-25.125,9
WA,120.875,-25.125,9
WA,121.125,-25.125,9
WA,121.375,-25.125,9
WA,121.625,-25.125,9
WA,121.875,-25.125,9
WA,122.125,-25.125,9
WA,122.375,-25.125,9
WA,122.625,-25.125,9
WA,122.875,-25.125,9
WA,123.125,-25.125,9
WA,123.375,-25.125,9
WA,123.625,-25.125,9
WA,123.875,-25.125,9
WA,124.125,-25.125,9
WA,124.375,-25.125,9
WA,124.625,-25.125,9
WA,124.875,-25.125,9
WA,125.125,-25.125,9
WA,125.375,-25.125,9
WA,125.625,-25.125,9
WA,125.875,-25.125,9
WA,126.125,-25.125,9
WA,126.375,-25.125,9
WA,126.625,-25.125,9
WA,126.875,-25.125,9
WA,127.125,-25.125,9
WA,127.375,-25.125,9
WA,127.625,-25.125,9
WA,127.875,-25.125,9
WA,128.125,-25.125,9
WA,128.375,-25.125,9
WA,128.625,-25.125,9
WA,128.875,-25.125,9
WA,113.125,-25.375,8
WA,113.375,-25.375,8
WA,113.625,-25.375,8
WA,113.875,-25.375,8
WA,114.125,-25.375,8
WA,114.375,-25.375,8
WA,114.625,-25.375,9
WA,114.875,-25.375,9
WA,115.125,-25.375,9
WA,115.375,-25.375,9
WA,115.625,-25.375,9
WA,115.875,-25.375,9
WA,116.125,-25.375,9
WA,116.375,-25.375,9
WA,116.625,-25.375,9
WA,116.875,-25.375,9
WA,117.125,-25.375,9
WA,117.375,-25.375,9
WA,117.625,-25.375,9
WA,117.875,-25.375,9
WA,118.125,-25.375,9
WA,118.375,-25.375,9
WA,118.625,-25.375,9
WA,118.875,-25.375,9
WA,119.125,-25.375,9
WA,119.375,-25.375,9
WA,119.625,-25.375,9
WA,119.875,-25.375,9
WA,120.125,-25.375,9
WA,120.375,-25.375,9
WA,120.625,-25.375,9
WA,120.875,-25.375,9
WA,121.125,-25.375,9
WA,121.375,-25.375,9
WA,121.625,-25.375,9
WA,121.875,-25.375,9
WA,122.125,-25.375,9
WA,122.375,-25.375,9
WA,122.625,-25.375,9
WA,122.875,-25.375,9
WA,123.125,-25.375,9
WA,123.375,-25.375,9
WA,123.625,-25.375,9
WA,123.875,-25.375,9
WA,124.125,-25.375,9
WA,124.375,-25.375,9
WA,124.625,-25.375,9
WA,124.875,-25.375,9
WA,125.125,-25.375,9
WA,125.375,-25.375,9
WA,125.625,-25.375,9
WA,125.875,-25.375,9
WA,126.125,-25.375,9
WA,126.375,-25.375,9
WA,126.625,-25.375,9
WA,126.875,-25.375,9
WA,127.125,-25.375,9
WA,127.375,-25.375,9
WA,127.625,-25.375,9
WA,127.875,-25.375,9
WA,128.125,-25.375,9
WA,128.375,-25.375,9
WA,128.625,-25.375,9
WA,128.875,-25.375,9
WA,113.125,-25.625,8
WA,113.375,-25.625,8
WA,113.625,-25.625,8
WA,113.875,-25.625,8
WA,114.125,-25.625,8
WA,114.375,-25.625,8
WA,114.625,-25.625,8
WA,114.875,-25.625,8
WA,115.125,-25.625,8
WA,115.375,-25.625,8
WA,115.625,-25.625,8
WA,115.875,-25.625,8
WA,116.125,-25.625,8
WA,116.375,-25.625,8
WA,116.625,-25.625,8
WA,116.875,-25.625,8
WA,117.125,-25.625,8
WA,117.375,-25.625,8
WA,117.625,-25.625,8
WA,117.875,-25.625,8
WA,118.125,-25.625,8
WA,118.375,-25.625,9
WA,118.625,-25.625,9
WA,118.875,-25.625,9
WA,119.125,-25.625,9
WA,119.375,-25.625,9
WA,119.625,-25.625,9
WA,119.875,-25.625,9
WA,120.125,-25.625,9
WA,120.375,-25.625,9
WA,120.625,-25.625,9
WA,120.875,-25.625,9
WA,121.125,-25.625,9
WA,121.375,-25.625,9
WA,121.625,-25.625,9
WA,121.875,-25.625,9
WA,122.125,-25.625,9
WA,122.375,-25.625,9
WA,122.625,-25.625,9
WA,122.875,-25.625,9
WA,123.125,-25.625,9
WA,123.375,-25.625,9
WA,123.625,-25.625,9
WA,123.875,-25.625,9
WA,124.125,-25.625,9
WA,124.375,-25.625,9
WA,124.625,-25.625,9
WA,124.875,-25.625,9
WA,125.125,-25.625,9
WA,125.375,-25.625,9
WA,125.625,-25.625,9
WA,125.875,-25.625,9
WA,126.125,-25.625,9
WA,126.375,-25.625,9
WA,126.625,-25.625,9
WA,126.875,-25.625,9
WA,127.125,-25.625,9
WA,127.375,-25.625,9
WA,127.625,-25.625,9
WA,127.875,-25.625,9
WA,128.125,-25.625,9
WA,128.375,-25.625,9
WA,128.625,-25.625,9
WA,128.875,-25.625,9
WA,113.125,-25.875,8
WA,113.375,-25.875,8
WA,113.625,-25.875,8
WA,113.875,-25.875,8
WA,114.125,-25.875,8
WA,114.375,-25.875,8
WA,114.625,-25.875,8
WA,114.875,-25.875,8
WA,115.125,-25.875,8
WA,115.375,-25.875,8
WA,115.625,-25.875,8
WA,115.875,-25.875,8
WA,116.125,-25.875,8
WA,116.375,-25.875,8
WA,116.625,-25.875,8
WA,116.875,-25.875,8
WA,117.125,-25.875,8
WA,117.375,-25.875,8
WA,117.625,-25.875,8
WA,117.875,-25.875,8
WA,118.125,-25.875,8
WA,118.375,-25.875,8
WA,118.625,-25.875,8
WA,118.875,-25.875,8
WA,119.125,-25.875,8
WA,119.375,-25.875,8
WA,119.625,-25.875,8
WA,119.875,-25.875,8
WA,120.125,-25.875,8
WA,120.375,-25.875,8
WA,120.625,-25.875,8
WA,120.875,-25.875,9
WA,121.125,-25.875,9
WA,121.375,-25.875,9
WA,121.625,-25.875,9
WA,121.875,-25.875,9
WA,122.125,-25.875,9
WA,122.375,-25.875,9
WA,122.625,-25.875,9
WA,122.875,-25.875,9
WA,123.125,-25.875,9
WA,123.375,-25.875,9
WA,123.625,-25.875,9
WA,123.875,-25.875,9
WA,124.125,-25.875,9
WA,124.375,-25.875,9
WA,124.625,-25.875,9
WA,124.875,-25.875,9
WA,125.125,-25.875,9
WA,125.375,-25.875,9
WA,125.625,-25.875,9
WA,125.875,-25.875,9
WA,126.125,-25.875,9
WA,126.375,-25.875,9
WA,126.625,-25.875,9
WA,126.875,-25.875,9
WA,127.125,-25.875,9
WA,127.375,-25.875,9
WA,127.625,-25.875,9
WA,127.875,-25.875,9
WA,128.125,-25.875,9
WA,128.375,-25.875,9
WA,128.625,-25.875,9
WA,128.875,-25.875,9
WA,113.125,-26.125,8
WA,113.375,-26.125,8
WA,113.625,-26.125,8
WA,113.875,-26.125,8
WA,114.125,-26.125,8
WA,114.375,-26.125,8
WA,114.625,-26.125,8
WA,114.875,-26.125,8
WA,115.125,-26.125,8
WA,115.375,-26.125,8
WA,115.625,-26.125,8
WA,115.875,-26.125,8
WA,116.125,-26.125,8
WA,116.375,-26.125,8
WA,116.625,-26.125,8
WA,116.875,-26.125,8
WA,117.125,-26.125,8
WA,117.375,-26.125,8
WA,117.625,-26.125,8
WA,117.875,-26.125,8
WA,118.125,-26.125,8
WA,118.375,-26.125,8
WA,118.625,-26.125,8
WA,118.875,-26.125,8
WA,119.125,-26.125,8
WA,119.375,-26.125,8
WA,119.625,-26.125,8
WA,119.875,-26.125,8
WA,120.125,-26.125,8
WA,120.375,-26.125,8
WA,120.625,-26.125,8
WA,120.875,-26.125,8
WA,121.125,-26.125,8
WA,121.375,-26.125,8
WA,121.625,-26.125,9
WA,121.875,-26.125,9
WA,122.125,-26.125,9
WA,122.375,-26.125,9
WA,122.625,-26.125,9
WA,122.875,-26.125,9
WA,123.125,-26.125,9
WA,123.375,-26.125,9
WA,123.625,-26.125,9
WA,123.875,-26.125,9
WA,124.125,-26.125,9
WA,124.375,-26.125,9
WA,124.625,-26.125,9
WA,124.875,-26.125,9
WA,125.125,-26.125,9
WA,125.375,-26.125,9
WA,125.625,-26.125,9
WA,125.875,-26.125,9
WA,126.125,-26.125,9
WA,126.375,-26.125,9
WA,126.625,-26.125,9
WA,126.875,-26.125,9
WA,127.125,-26.125,9
WA,127.375,-26.125,9
WA,127.625,-26.125,9
WA,127.875,-26.125,9
WA,128.125,-26.125,9
WA,128.375,-26.125,9
WA,128.625,-26.125,9
WA,128.875,-26.125,9
WA,113.125,-26.375,8
WA,113.375,-26.375,8
WA,113.625,-26.375,8
WA,113.875,-26.375,8
WA,114.125,-26.375,8
WA,114.375,-26.375,8
WA,114.625,-26.375,8
WA,114.875,-26.375,8
WA,115.125,-26.375,8
WA,115.375,-26.375,8
WA,115.625,-26.375,8
WA,115.875,-26.375,8
WA,116.125,-26.375,8
WA,116.375,-26.375,8
WA,116.625,-26.375,8
WA,116.875,-26.375,8
WA,117.125,-26.375,8
WA,117.375,-26.375,8
WA,117.625,-26.375,8
WA,117.875,-26.375,8
WA,118.125,-26.375,8
WA,118.375,-26.375,8
WA,118.625,-26.375,8
WA,118.875,-26.375,8
WA,119.125,-26.375,8
WA,119.375,-26.375,8
WA,119.625,-26.375,8
WA,119.875,-26.375,8
WA,120.125,-26.375,8
WA,120.375,-26.375,8
WA,120.625,-26.375,8
WA,120.875,-26.375,8
WA,121.125,-26.375,8
WA,121.375,-26.375,8
WA,121.625,-26.375,8
WA,121.875,-26.375,8
WA,122.125,-26.375,9
WA,122.375,-26.375,9
WA,122.625,-26.375,9
WA,122.875,-26.375,9
WA,123.125,-26.375,9
WA,123.375,-26.375,9
WA,123.625,-26.375,9
WA,123.875,-26.375,9
WA,124.125,-26.375,9
WA,124.375,-26.375,9
WA,124.625,-26.375,9
WA,124.875,-26.375,9
WA,125.125,-26.375,9
WA,125.375,-26.375,9
WA,125.625,-26.375,9
WA,125.875,-26.375,9
WA,126.125,-26.375,9
WA,126.375,-26.375,9
WA,126.625,-26.375,9
WA,126.875,-26.375,9
WA,127.125,-26.375,9
WA,127.375,-26.375,9
WA,127.625,-26.375,9
WA,127.875,-26.375,9
WA,128.125,-26.375,9
WA,128.375,-26.375,9
WA,128.625,-26.375,9
WA,128.875,-26.375,9
WA,113.125,-26.625,8
WA,113.375,-26.625,8
WA,113.625,-26.625,8
WA,113.875,-26.625,8
WA,114.125,-26.625,8
WA,114.375,-26.625,8
WA,114.625,-26.625,8
WA,114.875,-26.625,8
WA,115.125,-26.625,8
WA,115.375,-26.625,8
WA,115.625,-26.625,8
WA,115.875,-26.625,8
WA,116.125,-26.625,8
WA,116.375,-26.625,8
WA,116.625,-26.625,8
WA,116.875,-26.625,8
WA,117.125,-26.625,8
WA,117.375,-26.625,8
WA,117.625,-26.625,8
WA,117.875,-26.625,8
WA,118.125,-26.625,8
WA,118.375,-26.625,8
WA,118.625,-26.625,8
WA,118.875,-26.625,8
WA,119.125,-26.625,8
WA,119.375,-26.625,8
WA,119.625,-26.625,8
WA,119.875,-26.625,8
WA,120.125,-26.625,8
WA,120.375,-26.625,8
WA,120.625,-26.625,8
WA,120.875,-26.625,8
WA,121.125,-26.625,8
WA,121.375,-26.625,8
WA,121.625,-26.625,8
WA,121.875,-26.625,8
WA,122.125,-26.625,8
WA,122.375,-26.625,8
WA,122.625,-26.625,9
WA,122.875,-26.625,9
WA,123.125,-26.625,9
WA,123.375,-26.625,9
WA,123.625,-26.625,9
WA,123.875,-26.625,9
WA,124.125,-26.625,9
WA,124.375,-26.625,9
WA,124.625,-26.625,9
WA,124.875,-26.625,9
WA,125.125,-26.625,9
WA,125.375,-26.625,9
WA,125.625,-26.625,9
WA,125.875,-26.625,9
WA,126.125,-26.625,9
WA,126.375,-26.625,9
WA,126.625,-26.625,9
WA,126.875,-26.625,9
WA,127.125,-26.625,9
WA,127.375,-26.625,9
WA,127.625,-26.625,9
WA,127.875,-26.625,9
WA,128.125,-26.625,9
WA,128.375,-26.625,9
WA,128.625,-26.625,9
WA,128.875,-26.625,9
WA,113.125,-26.875,8
WA,113.375,-26.875,8
WA,113.625,-26.875,8
WA,113.875,-26.875,8
WA,114.125,-26.875,8
WA,114.375,-26.875,8
WA,114.625,-26.875,8
WA,114.875,-26.875,8
WA,115.125,-26.875,8
WA,115.375,-26.875,8
WA,115.625,-26.875,8
WA,115.875,-26.875,8
WA,116.125,-26.875,8
WA,116.375,-26.875,8
WA,116.625,-26.875,8
WA,116.875,-26.875,8
WA,117.125,-26.875,8
WA,117.375,-26.875,8
WA,117.625,-26.875,8
WA,117.875,-26.875,8
WA,118.125,-26.875,8
WA,118.375,-26.875,8
WA,118.625,-26.875,8
WA,118.875,-26.875,8
WA,119.125,-26.875,8
WA,119.375,-26.875,8
WA,119.625,-26.875,8
WA,119.875,-26.875,8
WA,120.125,-26.875,8
WA,120.375,-26.875,8
WA,120.625,-26.875,8
WA,120.875,-26.875,8
WA,121.125,-26.875,8
WA,121.375,-26.875,8
WA,121.625,-26.875,8
WA,121.875,-26.875,8
WA,122.125,-26.875,8
WA,122.375,-26.875,8
WA,122.625,-26.875,8
WA,122.875,-26.875,8
WA,123.125,-26.875,9
WA,123.375,-26.875,9
WA,123.625,-26.875,9
WA,123.875,-26.875,9
WA,124.125,-26.875,9
WA,124.375,-26.875,9
WA,124.625,-26.875,9
WA,124.875,-26.875,9
WA,125.125,-26.875,9
WA,125.375,-26.875,9
WA,125.625,-26.875,9
WA,125.875,-26.875,9
WA,126.125,-26.875,9
WA,126.375,-26.875,9
WA,126.625,-26.875,9
WA,126.875,-26.875,9
WA,127.125,-26.875,9
WA,127.375,-26.875,9
WA,127.625,-26.875,9
WA,127.875,-26.875,9
WA,128.125,-26.875,9
WA,128.375,-26.875,9
WA,128.625,-26.875,9
WA,128.875,-26.875,9
WA,113.125,-27.125,8
WA,113.375,-27.125,8
WA,113.625,-27.125,8
WA,113.875,-27.125,8
WA,114.125,-27.125,8
WA,114.375,-27.125,8
WA,114.625,-27.125,8
WA,114.875,-27.125,8
WA,115.125,-27.125,8
WA,115.375,-27.125,8
WA,115.625,-27.125,8
WA,115.875,-27.125,8
WA,116.125,-27.125,8
WA,116.375,-27.125,8
WA,116.625,-27.125,8
WA,116.875,-27.125,8
WA,117.125,-27.125,8
WA,117.375,-27.125,8
WA,117.625,-27.125,8
WA,117.875,-27.125,8
WA,118.125,-27.125,8
WA,118.375,-27.125,8
WA,118.625,-27.125,8
WA,118.875,-27.125,8
WA,119.125,-27.125,8
WA,119.375,-27.125,8
WA,119.625,-27.125,8
WA,119.875,-27.125,8
WA,120.125,-27.125,8
WA,120.375,-27.125,8
WA,120.625,-27.125,8
WA,120.875,-27.125,8
WA,121.125,-27.125,8
WA,121.375,-27.125,8
WA,121.625,-27.125,8
WA,121.875,-27.125,8
WA,122.125,-27.125,8
WA,122.375,-27.125,8
WA,122.625,-27.125,8
WA,122.875,-27.125,8
WA,123.125,-27.125,8
WA,123.375,-27.125,9
WA,123.625,-27.125,9
WA,123.875,-27.125,9
WA,124.125,-27.125,9
WA,124.375,-27.125,9
WA,124.625,-27.125,9
WA,124.875,-27.125,9
WA,125.125,-27.125,9
WA,125.375,-27.125,9
WA,125.625,-27.125,9
WA,125.875,-27.125,9
WA,126.125,-27.125,9
WA,126.375,-27.125,9
WA,126.625,-27.125,9
WA,126.875,-27.125,9
WA,127.125,-27.125,9
WA,127.375,-27.125,9
WA,127.625,-27.125,9
WA,127.875,-27.125,9
WA,128.125,-27.125,9
WA,128.375,-27.125,9
WA,128.625,-27.125,9
WA,128.875,-27.125,9
WA,113.125,-27.375,8
WA,113.375,-27.375,8
WA,113.625,-27.375,8
WA,113.875,-27.375,8
WA,114.125,-27.375,8
WA,114.375,-27.375,8
WA,114.625,-27.375,8
WA,114.875,-27.375,8
WA,115.125,-27.375,8
WA,115.375,-27.375,8
WA,115.625,-27.375,8
WA,115.875,-27.375,8
WA,116.125,-27.375,8
WA,116.375,-27.375,8
WA,116.625,-27.375,8
WA,116.875,-27.375,8
WA,117.125,-27.375,8
WA,117.375,-27.375,8
WA,117.625,-27.375,8
WA,117.875,-27.375,8
WA,118.125,-27.375,8
WA,118.375,-27.375,8
WA,118.625,-27.375,8
WA,118.875,-27.375,8
WA,119.125,-27.375,8
WA,119.375,-27.375,8
WA,119.625,-27.375,8
WA,119.875,-27.375,8
WA,120.125,-27.375,8
WA,120.375,-27.375,8
WA,120.625,-27.375,8
WA,120.875,-27.375,8
WA,121.125,-27.375,8
WA,121.375,-27.375,8
WA,121.625,-27.375,8
WA,121.875,-27.375,8
WA,122.125,-27.375,8
WA,122.375,-27.375,8
WA,122.625,-27.375,8
WA,122.875,-27.375,8
WA,123.125,-27.375,8
WA,123.375,-27.375,8
WA,123.625,-27.375,8
WA,123.875,-27.375,9
WA,124.125,-27.375,9
WA,124.375,-27.375,9
WA,124.625,-27.375,9
WA,124.875,-27.375,9
WA,125.125,-27.375,9
WA,125.375,-27.375,9
WA,125.625,-27.375,9
WA,125.875,-27.375,9
WA,126.125,-27.375,9
WA,126.375,-27.375,9
WA,126.625,-27.375,9
WA,126.875,-27.375,9
WA,127.125,-27.375,9
WA,127.375,-27.375,9
WA,127.625,-27.375,9
WA,127.875,-27.375,9
WA,128.125,-27.375,9
WA,128.375,-27.375,9
WA,128.625,-27.375,9
WA,128.875,-27.375,9
WA,113.125,-27.625,8
WA,113.375,-27.625,8
WA,113.625,-27.625,8
WA,113.875,-27.625,8
WA,114.125,-27.625,8
WA,114.375,-27.625,8
WA,114.625,-27.625,8
WA,114.875,-27.625,8
WA,115.125,-27.625,8
WA,115.375,-27.625,8
WA,115.625,-27.625,8
WA,115.875,-27.625,8
WA,116.125,-27.625,8
WA,116.375,-27.625,8
WA,116.625,-27.625,8
WA,116.875,-27.625,8
WA,117.125,-27.625,8
WA,117.375,-27.625,8
WA,117.625,-27.625,8
WA,117.875,-27.625,8
WA,118.125,-27.625,8
WA,118.375,-27.625,8
WA,118.625,-27.625,8
WA,118.875,-27.625,8
WA,119.125,-27.625,8
WA,119.375,-27.625,8
WA,119.625,-27.625,8
WA,119.875,-27.625,8
WA,120.125,-27.625,8
WA,120.375,-27.625,8
WA,120.625,-27.625,8
WA,120.875,-27.625,8
WA,121.125,-27.625,8
WA,121.375,-27.625,8
WA,121.625,-27.625,8
WA,121.875,-27.625,8
WA,122.125,-27.625,8
WA,122.375,-27.625,8
WA,122.625,-27.625,8
WA,122.875,-27.625,8
WA,123.125,-27.625,8
WA,123.375,-27.625,8
WA,123.625,-27.625,8
WA,123.875,-27.625,8
WA,124.125,-27.625,8
WA,124.375,-27.625,9
WA,124.625,-27.625,9
WA,124.875,-27.625,9
WA,125.125,-27.625,9
WA,125.375,-27.625,9
WA,125.625,-27.625,9
WA,125.875,-27.625,9
WA,126.125,-27.625,9
WA,126.375,-27.625,9
WA,126.625,-27.625,9
WA,126.875,-27.625,9
WA,127.125,-27.625,9
WA,127.375,-27.625,9
WA,127.625,-27.625,9
WA,127.875,-27.625,9
WA,128.125,-27.625,9
WA,128.375,-27.625,9
WA,128.625,-27.625,9
WA,128.875,-27.625,9
WA,113.125,-27.875,8
WA,113.375,-27.875,8
WA,113.625,-27.875,8
WA,113.875,-27.875,8
WA,114.125,-27.875,8
WA,114.375,-27.875,8
WA,114.625,-27.875,8
WA,114.875,-27.875,8
WA,115.125,-27.875,8
WA,115.375,-27.875,8
WA,115.625,-27.875,8
WA,115.875,-27.875,8
WA,116.125,-27.875,8
WA,116.375,-27.875,8
WA,116.625,-27.875,8
WA,116.875,-27.875,8
WA,117.125,-27.875,8
WA,117.375,-27.875,8
WA,117.625,-27.875,8
WA,117.875,-27.875,8
WA,118.125,-27.875,8
WA,118.375,-27.875,8
WA,118.625,-27.875,8
WA,118.875,-27.875,8
WA,119.125,-27.875,8
WA,119.375,-27.875,8
WA,119.625,-27.875,8
WA,119.875,-27.875,8
WA,120.125,-27.875,8
WA,120.375,-27.875,8
WA,120.625,-27.875,8
WA,120.875,-27.875,8
WA,121.125,-27.875,8
WA,121.375,-27.875,8
WA,121.625,-27.875,8
WA,121.875,-27.875,8
WA,122.125,-27.875,8
WA,122.375,-27.875,8
WA,122.625,-27.875,8
WA,122.875,-27.875,8
WA,123.125,-27.875,8
WA,123.375,-27.875,8
WA,123.625,-27.875,8
WA,123.875,-27.875,8
WA,124.125,-27.875,8
WA,124.375,-27.875,8
WA,124.625,-27.875,9
WA,124.875,-27.875,9
WA,125.125,-27.875,9
WA,125.375,-27.875,9
WA,125.625,-27.875,9
WA,125.875,-27.875,9
WA,126.125,-27.875,9
WA,126.375,-27.875,9
WA,126.625,-27.875,9
WA,126.875,-27.875,9
WA,127.125,-27.875,9
WA,127.375,-27.875,9
WA,127.625,-27.875,9
WA,127.875,-27.875,9
WA,128.125,-27.875,9
WA,128.375,-27.875,9
WA,128.625,-27.875,9
WA,128.875,-27.875,9
WA,113.125,-28.125,8
WA,113.375,-28.125,8
WA,113.625,-28.125,8
WA,113.875,-28.125,8
WA,114.125,-28.125,8
WA,114.375,-28.125,8
WA,114.625,-28.125,8
WA,114.875,-28.125,8
WA,115.125,-28.125,8
WA,115.375,-28.125,8
WA,115.625,-28.125,8
WA,115.875,-28.125,8
WA,116.125,-28.125,8
WA,116.375,-28.125,8
WA,116.625,-28.125,8
WA,116.875,-28.125,8
WA,117.125,-28.125,8
WA,117.375,-28.125,8
WA,117.625,-28.125,8
WA,117.875,-28.125,8
WA,118.125,-28.125,8
WA,118.375,-28.125,8
WA,118.625,-28.125,8
WA,118.875,-28.125,8
WA,119.125,-28.125,8
WA,119.375,-28.125,8
WA,119.625,-28.125,8
WA,119.875,-28.125,8
WA,120.125,-28.125,8
WA,120.375,-28.125,8
WA,120.625,-28.125,8
WA,120.875,-28.125,8
WA,121.125,-28.125,8
WA,121.375,-28.125,8
WA,121.625,-28.125,8
WA,121.875,-28.125,8
WA,122.125,-28.125,8
WA,122.375,-28.125,8
WA,122.625,-28.125,8
WA,122.875,-28.125,8
WA,123.125,-28.125,8
WA,123.375,-28.125,8
WA,123.625,-28.125,8
WA,123.875,-28.125,8
WA,124.125,-28.125,8
WA,124.375,-28.125,8
WA,124.625,-28.125,8
WA,124.875,-28.125,8
WA,125.125,-28.125,9
WA,125.375,-28.125,9
WA,125.625,-28.125,9
WA,125.875,-28.125,9
WA,126.125,-28.125,9
WA,126.375,-28.125,9
WA,126.625,-28.125,9
WA,126.875,-28.125,9
WA,127.125,-28.125,9
WA,127.375,-28.125,9
WA,127.625,-28.125,9
WA,127.875,-28.125,9
WA,128.125,-28.125,9
WA,128.375,-28.125,9
WA,128.625,-28.125,9
WA,128.875,-28.125,9
WA,113.125,-28.375,8
WA,113.375,-28.375,8
WA,113.625,-28.375,8
WA,113.875,-28.375,8
WA,114.125,-28.375,8
WA,114.375,-28.375,8
WA,114.625,-28.375,8
WA,114.875,-28.375,8
WA,115.125,-28.375,8
WA,115.375,-28.375,8
WA,115.625,-28.375,8
WA,115.875,-28.375,8
WA,116.125,-28.375,8
WA,116.375,-28.375,8
WA,116.625,-28.375,8
WA,116.875,-28.375,8
WA,117.125,-28.375,8
WA,117.375,-28.375,8
WA,117.625,-28.375,8
WA,117.875,-28.375,8
WA,118.125,-28.375,8
WA,118.375,-28.375,8
WA,118.625,-28.375,8
WA,118.875,-28.375,8
WA,119.125,-28.375,8
WA,119.375,-28.375,8
WA,119.625,-28.375,8
WA,119.875,-28.375,8
WA,120.125,-28.375,8
WA,120.375,-28.375,8
WA,120.625,-28.375,8
WA,120.875,-28.375,8
WA,121.125,-28.375,8
WA,121.375,-28.375,8
WA,121.625,-28.375,8
WA,121.875,-28.375,8
WA,122.125,-28.375,8
WA,122.375,-28.375,8
WA,122.625,-28.375,8
WA,122.875,-28.375,8
WA,123.125,-28.375,8
WA,123.375,-28.375,8
WA,123.625,-28.375,8
WA,123.875,-28.375,8
WA,124.125,-28.375,8
WA,124.375,-28.375,8
WA,124.625,-28.375,8
WA,124.875,-28.375,8
WA,125.125,-28.375,8
WA,125.375,-28.375,8
WA,125.625,-28.375,8
WA,125.875,-28.375,9
WA,126.125,-28.375,9
WA,126.375,-28.375,9
WA,126.625,-28.375,9
WA,126.875,-28.375,9
WA,127.125,-28.375,9
WA,127.375,-28.375,9
WA,127.625,-28.375,9
WA,127.875,-28.375,9
WA,128.125,-28.375,9
WA,128.375,-28.375,9
WA,128.625,-28.375,9
WA,128.875,-28.375,9
WA,113.125,-28.625,8
WA,113.375,-28.625,8
WA,113.625,-28.625,8
WA,113.875,-28.625,8
WA,114.125,-28.625,8
WA,114.375,-28.625,8
WA,114.625,-28.625,8
WA,114.875,-28.625,8
WA,115.125,-28.625,8
WA,115.375,-28.625,8
WA,115.625,-28.625,8
WA,115.875,-28.625,8
WA,116.125,-28.625,8
WA,116.375,-28.625,8
WA,116.625,-28.625,8
WA,116.875,-28.625,8
WA,117.125,-28.625,8
WA,117.375,-28.625,8
WA,117.625,-28.625,8
WA,117.875,-28.625,8
WA,118.125,-28.625,8
WA,118.375,-28.625,8
WA,118.625,-28.625,8
WA,118.875,-28.625,8
WA,119.125,-28.625,8
WA,119.375,-28.625,8
WA,119.625,-28.625,8
WA,119.875,-28.625,8
WA,120.125,-28.625,8
WA,120.375,-28.625,8
WA,120.625,-28.625,8
WA,120.875,-28.625,8
WA,121.125,-28.625,8
WA,121.375,-28.625,8
WA,121.625,-28.625,8
WA,121.875,-28.625,8
WA,122.125,-28.625,8
WA,122.375,-28.625,8
WA,122.625,-28.625,8
WA,122.875,-28.625,8
WA,123.125,-28.625,8
WA,123.375,-28.625,8
WA,123.625,-28.625,8
WA,123.875,-28.625,8
WA,124.125,-28.625,8
WA,124.375,-28.625,8
WA,124.625,-28.625,8
WA,124.875,-28.625,8
WA,125.125,-28.625,8
WA,125.375,-28.625,8
WA,125.625,-28.625,8
WA,125.875,-28.625,8
WA,126.125,-28.625,8
WA,126.375,-28.625,8
WA,126.625,-28.625,8
WA,126.875,-28.625,8
WA,127.125,-28.625,8
WA,127.375,-28.625,9
WA,127.625,-28.625,9
WA,127.875,-28.625,9
WA,128.125,-28.625,9
WA,128.375,-28.625,9
WA,128.625,-28.625,9
WA,128.875,-28.625,9
WA,113.125,-28.875,8
WA,113.375,-28.875,8
WA,113.625,-28.875,8
WA,113.875,-28.875,8
WA,114.125,-28.875,8
WA,114.375,-28.875,8
WA,114.625,-28.875,8
WA,114.875,-28.875,8
WA,115.125,-28.875,8
WA,115.375,-28.875,8
WA,115.625,-28.875,8
WA,115.875,-28.875,8
WA,116.125,-28.875,8
WA,116.375,-28.875,8
WA,116.625,-28.875,8
WA,116.875,-28.875,8
WA,117.125,-28.875,8
WA,117.375,-28.875,8
WA,117.625,-28.875,8
